fecha,Precios al Consumidor (INPC),Subyacente,"Subyacente, Mercancias","Subyacente, Servicios","Subyacente, Servicios, Vivienda","Subyacente, Servicios, Educacion (colegiaturas)","Subyacente, Servicios, Otros servicios",No subyacente,"No subyacente, Agropecuarios","No subyacente, Agropecuarios, Frutas y verduras","No subyacente, Agropecuarios, Pecuarios","No subyacente, Energeticos y tarifas autorizadas por el gobierno","No subyacente, Energeticos y tarifas autorizadas por el gobierno, Energeticos","No subyacente, Energeticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno"
15/08/2015,87.47370635,89.4982037,87.46955913,91.27508129,93.00190371,88.74987931,90.28652233,81.61435235,85.51965838,77.85561441,90.31129005,79.31644335,75.38501484,87.28655081
01/09/2015,87.75392151,89.74106199,87.76462142,91.47221439,93.06899967,90.52360775,90.12821795,82.00310691,86.35772003,79.48790042,90.65279525,79.44082251,75.42703761,87.57788947
15/09/2015,87.75091652,89.83446158,87.93266701,91.50023201,93.13409522,90.54181116,90.12124079,81.72024818,85.78629053,77.95563406,90.6820899,79.32776082,75.25212508,87.59021675
01/10/2015,88.15658994,89.97455997,88.10908683,91.60851668,93.16791495,90.54181116,90.339493,82.89462242,85.78910066,78.17736549,90.54802839,81.19149146,77.94161618,87.7798995
15/10/2015,88.25199832,90.05249095,88.20316936,91.67230061,93.2422418,90.5419419,90.41219746,83.04153804,86.43088089,80.32937755,90.24559761,81.04722533,77.70244572,87.82803106
01/11/2015,88.71176152,90.05434205,88.30768781,91.58422601,93.33120732,90.5419419,90.11519103,84.82593369,86.67667773,81.11763812,90.15224107,83.73694313,81.68672687,87.89330611
15/11/2015,88.65992548,90.03602064,88.33044632,91.52992293,93.41565642,90.5419419,89.90170652,84.67858981,86.29006157,80.36565303,89.99405698,83.7303887,81.66760824,87.91222283
01/12/2015,88.88830459,90.28066696,88.4711378,91.86562266,93.50880498,90.5452443,90.58930005,84.85879796,87.19106644,82.39933869,90.18689927,83.4864751,81.28587191,87.94771453
15/12/2015,89.2045796,90.36070646,88.54218941,91.9535346,93.57849552,90.5452443,90.72316317,85.86004074,89.80399104,88.75650021,90.45889206,83.53939318,81.37139648,87.93453012
01/01/2016,89.22861951,90.43131805,88.71254914,91.9367774,93.70013738,90.83681042,90.46882497,85.74822064,90.01114841,89.42507183,90.37756895,83.23988453,80.54005524,88.71319518
15/01/2016,89.54414328,90.55865534,88.75609811,92.13750438,93.84855052,91.07294556,90.71224139,86.60908147,91.73565353,93.68177783,90.5189185,83.59257111,80.84514346,89.16237698
01/02/2016,89.79956728,90.76338076,89.09994495,92.22037418,93.9448747,91.14166229,90.78569682,87.01213409,93.0188429,95.62935716,91.38672507,83.47774519,80.62662865,89.25775749
15/02/2016,89.7552437,90.87547981,89.22886048,92.31774378,94.04975193,91.16100782,90.89955667,86.51455856,91.94474794,92.58900689,91.54195124,83.31939767,80.36811575,89.30247329
01/03/2016,89.84163712,91.14860514,89.42982197,92.65407698,94.168225,91.16123405,91.56360364,86.06124249,91.00739575,90.11575374,91.56485865,83.1508918,80.11473135,89.30603997
15/03/2016,89.97761284,91.14089457,89.5091735,92.57010925,94.27170779,91.16123405,91.26129756,86.61100104,92.10560463,92.7588151,91.69721136,83.37793838,80.42242672,89.36958887
01/04/2016,89.6673478,91.27496631,89.72762621,92.6302722,94.36590617,91.17079651,91.30223324,85.0151107,91.00247778,89.26943256,92.0859938,81.49210261,77.89950922,88.7752963
15/04/2016,89.58395937,91.41653717,89.95467325,92.69697498,94.45052595,91.1827245,91.36753873,84.28061634,89.5671427,85.12610108,92.34372328,81.16998777,77.9252186,87.7480443
01/05/2016,89.15048981,91.49217167,90.02077401,92.78096003,94.55048421,91.1910575,91.45859382,82.37527023,89.31568178,83.98248577,92.65004561,78.29148419,73.61621841,87.76955826
15/05/2016,89.29998798,91.58982929,90.12127987,92.87612289,94.6332807,91.25067438,91.57746462,82.67340276,89.87090486,85.51956308,92.59140427,78.43834288,73.82267739,87.79559047
01/06/2016,89.32027165,91.73877619,90.30595394,92.99377658,94.74259649,91.28303351,91.73011858,82.32247418,88.51720135,83.13657918,91.88121645,78.67745398,74.16188859,87.83177063
15/06/2016,89.32778412,91.80891954,90.32552048,93.10821986,94.81834233,91.34166504,91.90156616,82.14763886,88.12732064,82.52762783,91.62830074,78.62915286,74.06150462,87.88905603
01/07/2016,89.57569565,91.91405973,90.31924907,93.31094481,94.94200536,91.44401174,92.21652315,82.80923353,87.93440318,82.30801595,91.45207289,79.79354835,74.9497783,89.6132278
15/07/2016,89.53888455,91.94698709,90.37476528,93.32408673,95.00718557,91.48834332,92.16660891,82.56968139,87.34794052,81.04948948,91.28579078,79.75812075,74.89267889,89.62173506
01/08/2016,89.81985095,92.06749236,90.61844551,93.33670379,95.07808985,92.23382512,91.89219693,83.31556213,87.41202832,81.47807373,91.12199201,80.90517316,76.57732895,89.67892637
15/08/2016,89.79881603,92.14194013,90.77710862,93.33738784,95.15483348,92.38110277,91.76939941,83.01854666,88.48484041,83.80935607,91.40799678,79.80214171,74.92851522,89.68234854
01/09/2016,90.2818679,92.47530315,91.15842608,93.62874787,95.20377135,94.39584035,91.7751049,83.93577618,90.58501958,87.72521672,92.37299497,80.0233155,75.24966102,89.70085104
15/09/2016,90.43361981,92.61149866,91.42161916,93.65370695,95.31363061,94.40112654,91.71906574,84.1305462,90.75765175,87.86064603,92.56888671,80.23111157,75.48818669,89.84634962
01/10/2016,90.87986057,92.76489691,91.60812275,93.77810844,95.40157852,94.40112654,91.91943656,85.42369268,90.62803085,87.55271245,92.55074857,82.3614242,78.63215973,89.92168849
15/10/2016,90.93244786,92.83940094,91.71073385,93.82799366,95.46009838,94.40112654,91.97593109,85.4129937,90.63213953,88.00539918,92.27440206,82.3420123,78.59472172,89.93882058
01/11/2016,91.63411263,93.05495256,91.90341723,94.06357542,95.54246829,94.40112654,92.44173579,87.52331545,91.24067628,89.11785873,92.56788158,85.3359947,83.05072878,89.96886923
15/11/2016,91.59955526,92.96589808,91.64549534,94.1224309,95.65453644,94.40112654,92.46424983,87.64517061,91.34094282,88.81605234,92.91952786,85.47055276,83.1917799,90.09026401
01/12/2016,91.98043753,93.40048192,91.97942137,94.64518031,95.76058172,94.40112654,93.57657521,87.87020678,91.76280636,88.76343862,93.638039,85.57977433,83.29257172,90.21657507
15/12/2016,92.09838332,93.45019664,92.20494987,94.5409008,95.84401683,94.40112654,93.24738855,88.18585589,92.58357886,89.7653702,94.34554917,85.59820536,83.30525104,90.24666642
01/01/2017,93.49194663,93.79275153,92.73834758,94.7162976,95.98389224,94.70194219,93.42033878,92.6214344,91.63837816,86.79406678,94.66708676,93.19987147,93.84960121,91.8826872
15/01/2017,93.71581826,94.13952241,93.15482935,95.00200914,96.17665244,95.01719095,93.79224963,92.48890509,91.08076386,85.31559488,94.6852012,93.3174651,93.85810567,92.22143516
01/02/2017,94.02833704,94.57520046,93.79587805,95.25780428,96.32513973,95.16504754,94.19159813,92.44764536,90.3003866,83.30541119,94.67371037,93.71110723,94.21121459,92.69724943
15/02/2017,94.26122363,94.79331026,94.15147604,95.355489,96.45844035,95.16636016,94.28262618,92.72072686,90.70318486,83.82522012,95.00335249,93.90786249,94.40505128,92.89992145
01/03/2017,94.59177234,95.0893502,94.56321001,95.55019322,96.58592239,95.17715321,94.60331653,93.15274861,91.97735976,87.21067098,94.95753798,93.84435552,94.19294673,93.13766343
15/03/2017,94.85245508,95.36368846,94.84347887,95.81933691,96.67629223,95.17715321,95.13931315,93.3745461,93.00019484,89.62856297,95.1081705,93.59481696,93.78419555,93.21089349
01/04/2017,94.70971813,95.61569369,95.16066889,96.01424717,96.75875019,95.17759469,95.50988406,92.0877451,93.48930681,89.9217547,95.71977362,91.26305652,90.14739221,93.52482076
15/04/2017,94.96814712,95.69396396,95.39095335,95.95936912,96.86988607,95.19470327,95.26237409,92.86757791,94.95264328,93.15319855,96.07767289,91.64071106,90.42539036,94.10450673
01/05/2017,94.64736463,95.83889874,95.63588061,96.0167211,96.94432479,95.22317769,95.31115081,91.20049888,95.17496334,93.19790152,96.41104081,88.86189658,85.56268072,95.55033179
15/05/2017,94.80362402,95.99731025,95.82928016,96.14448679,97.08443874,95.25139177,95.45711564,91.34919471,95.53963694,93.83757738,96.60378043,88.8835096,85.59305654,95.55418016
01/06/2017,94.94711221,96.16144717,95.99981112,96.3030232,97.16945892,95.27756982,95.73211065,91.43399515,95.56945763,93.84688568,96.64642565,89.0006605,85.75202259,95.58656004
15/06/2017,94.97941583,96.2586575,96.07098592,96.42303791,97.26895308,95.32400614,95.89599095,91.27932914,95.95244171,94.50180957,96.85939044,88.52963747,84.99924856,95.68672525
01/07/2017,95.20328746,96.43688002,96.10718499,96.72565792,97.36252716,95.38956572,96.48657185,91.63240402,97.12037101,97.09071049,97.13891505,88.40324639,84.75251302,95.80430612
15/07/2017,95.44293527,96.49865973,96.18894978,96.76993282,97.45305441,95.44529847,96.47984439,92.38759108,99.16553255,101.9793337,97.40631788,88.39940357,84.67042321,95.95909187
01/08/2017,95.73742412,96.69048296,96.57939148,96.78778732,97.54864668,96.4325171,96.11738648,92.97972177,100.0236158,103.6540371,97.75384262,88.83504592,85.19625995,96.21188494
15/08/2017,95.84935994,96.73487018,96.62584236,96.830367,97.67272692,96.72597524,95.99856808,93.28835939,100.3069103,104.3168146,97.79988087,89.15859561,85.58643486,96.40036661
01/09/2017,96.17615241,97.00326385,96.86589517,97.12358425,97.73614866,98.86731451,95.95449885,93.78386475,100.5800412,104.6243345,98.0515114,89.78494764,86.50353603,96.43728866
15/09/2017,96.01012681,96.96797919,96.97615929,96.96081429,97.81004581,98.86731451,95.49846634,93.23934218,99.62551985,102.5018567,97.82720728,89.48167119,87.24069603,94.02475593
01/10/2017,96.60436324,97.16927572,97.10414371,97.22632445,97.90637051,98.87282289,96.01815827,94.97033996,98.11468034,98.95126569,97.59163939,93.12018838,91.10442199,97.20671181
15/10/2017,96.79142376,97.29169247,97.15572181,97.41078836,98.01708805,98.87282289,96.33547277,95.34478381,98.32482946,99.79467807,97.40586642,93.59130438,91.80645405,97.20969626
01/11/2017,97.67714406,97.56355731,97.47197148,97.64377678,98.10585356,98.87282289,96.78865838,98.00781703,99.38641068,102.2671163,97.58536668,97.19664302,97.11571598,97.36070482
15/11/2017,97.71245267,97.56692678,97.43996942,97.67812796,98.22336286,98.87282289,96.74834963,98.13360559,99.33394227,102.1947623,97.54533096,97.42731921,97.45252419,97.37622166
01/12/2017,98.13765851,97.98163521,97.7035058,98.22524708,98.29444389,98.87282289,97.95347081,98.58879021,99.91295698,103.2785156,97.80877841,97.80964135,97.88411139,97.65866972
15/12/2017,98.40810746,97.96638876,97.8382304,98.0786419,98.38956117,98.87282289,97.51342892,99.68753895,102.4098358,108.4602058,98.62708806,98.08572073,98.18406291,97.88635357
01/01/2018,98.64249654,98.13193417,98.24567709,98.03230743,98.52284382,99.06156644,97.20993888,100.1198011,101.3762797,104.8723333,99.19051443,99.38048038,99.83758473,98.45380174
15/01/2018,98.94750285,98.37209385,98.38730048,98.35877446,98.67729422,99.56260501,97.65874781,100.6131578,101.0057799,102.773393,99.90065181,100.3821363,101.0117779,99.10567635
01/02/2018,99.15033956,98.66494111,98.76029187,98.58142396,98.80526119,99.73673941,97.99357361,100.5552656,99.73969085,98.25976488,100.6649544,101.0351553,101.8796051,99.32321897
15/02/2018,99.19316065,98.79843493,98.92831301,98.6846755,98.90000428,99.78047583,98.12400719,100.3361773,98.80689099,94.76962363,101.3310281,101.2360198,102.1333336,99.41691332
01/03/2018,99.48539576,99.03102439,99.07438137,98.99304828,99.02227181,99.78047583,98.7189175,100.8014366,99.35931352,95.41012479,101.8283831,101.6499917,102.6959429,99.52955555
15/03/2018,99.49816696,99.08368993,99.11567312,99.05567603,99.14265986,99.78047583,98.74170811,100.6985714,99.93997042,97.02786459,101.7606461,101.1449374,101.9125881,99.58869419
01/04/2018,99.1540958,99.15360166,99.38713161,98.94905418,99.24002452,99.78587298,98.39108624,99.1550128,99.48448605,96.12552099,101.5845423,98.96114847,98.59266567,99.70816637
15/04/2018,99.15634954,99.25281098,99.46070996,99.07071351,99.35152932,99.79531926,98.55795589,98.87913932,98.82925939,94.40124556,101.5976949,98.90848902,98.44579498,99.84649951
01/05/2018,98.86787067,99.37921879,99.52241921,99.25379041,99.44338977,99.81053567,98.88665766,97.38945912,98.14905173,92.89068856,101.4366294,96.94250959,95.48771966,99.89177651
15/05/2018,99.12104093,99.53700444,99.74341403,99.35621152,99.56309525,99.84845955,98.99134502,97.91669672,98.04234033,92.51777092,101.4963526,97.84276716,96.84257969,99.87042748
01/06/2018,99.25401166,99.61621127,99.73868577,99.50893659,99.65866244,99.87018511,99.24332553,98.20746795,97.35346611,91.66076301,100.9125971,98.70996852,98.12546503,99.89492091
15/06/2018,99.4989182,99.76044275,99.78380457,99.73998027,99.82949215,99.89817799,99.59910016,98.74228862,98.20447379,94.05711196,100.797443,99.05874257,98.61704032,99.95419683
01/07/2018,99.81894946,99.94858389,99.97033174,99.92953508,99.90627005,99.97721888,99.9386175,99.44355971,99.29036285,97.74580277,100.2560362,99.5337018,99.29980152,100.0078832
15/07/2018,100,100,100,100,100,100,100,100,100,100,100,100,100,100
01/08/2018,100.343,100.1754281,100.2993629,100.0416166,100.0473293,101.3470108,99.76294737,100.8624289,100.8932635,102.7955005,99.34808808,100.8402876,101.1332833,100.1554745
15/08/2018,100.641,100.265259,100.4430671,100.0732808,100.1764462,101.508799,99.67956822,101.801187,102.1831655,104.8858036,99.98782928,101.5268998,102.0283507,100.3548683
01/09/2018,100.865,100.4547173,100.6580563,100.2351736,100.2883701,103.4985295,99.50347646,102.1323039,101.8117129,103.5437957,100.4047527,102.3625106,103.220015,100.3582822
15/09/2018,100.97,100.6348288,100.8483998,100.4042378,100.3854956,103.5100337,99.77035187,102.0042963,100.8319216,101.7717203,100.068529,102.8461433,103.8793264,100.4313046
01/10/2018,101.372,100.8053898,100.9878279,100.6084128,100.4591783,103.5100337,100.1348461,103.1218913,100.3349667,101.0047338,99.79091896,105.1230981,107.0888782,100.5285184
15/10/2018,101.509,100.9078215,101.0002533,100.8080237,100.539187,103.5100337,100.4840109,103.3682697,100.8861861,101.8332762,100.1168707,105.1505793,107.0956692,100.6043584
01/11/2018,102.132,101.1014457,101.24016,100.9516768,100.6635807,103.5100337,100.6751116,105.3182727,102.3015598,104.6051815,100.4303421,107.4844836,110.4060889,100.6558722
15/11/2018,102.473,101.1194401,101.2810158,100.9449879,100.7772849,103.5100337,100.55858,106.6570927,105.918123,112.1669625,100.8422292,107.1877246,109.9711055,100.6821824
01/12/2018,103.049,101.5458776,101.5646096,101.5256529,100.8726097,103.5100337,101.6980721,107.6934165,108.6303049,117.5196361,101.409556,107.0206651,109.7047197,100.7472764
15/12/2018,102.992,101.6190724,101.6411718,101.5952118,100.9595561,103.5100337,101.7665447,107.2351536,107.9794594,115.8212296,101.6096379,106.70069,109.156104,100.9616984
01/01/2019,103.105,101.7020737,101.861245,101.5302175,101.087651,103.7295161,101.4680224,107.4408017,109.3598425,118.9011743,101.6094775,106.0627962,107.8693268,101.8404274
15/01/2019,103.112,101.8675175,101.9665704,101.7605709,101.2271531,104.1913929,101.7316962,106.9576083,108.0122097,116.2088214,101.3541525,106.2003307,107.7654352,102.5422423
01/02/2019,103.009,102.1280644,102.3103159,101.9312888,101.3556963,104.5723013,101.89636,105.7310333,105.0089427,109.0323764,101.7407324,106.2495449,107.7514014,102.7392848
15/02/2019,103.15,102.3202809,102.5230759,102.1013246,101.5213169,104.6061179,102.0989153,105.7131444,103.0640591,104.6029689,101.8140122,107.6153729,109.6698137,102.8135684
01/03/2019,103.415,102.5033595,102.7163972,102.2733442,101.6561139,104.6068614,102.3403503,106.2340438,103.134701,105.1555256,101.4931976,108.4595887,110.8505725,102.8711888
15/03/2019,103.537,102.6489211,102.8173801,102.4670371,101.8243042,104.6068614,102.5975991,106.2810362,103.543064,105.8567933,101.663636,108.2470917,110.4390064,103.1239721
01/04/2019,103.501,103.0557493,103.1038582,103.0038065,101.994403,104.6152128,103.5753595,104.8765099,103.3449498,104.7006675,102.2437087,105.9762772,107.1534628,103.224864
15/04/2019,103.562,103.0308194,103.1764099,102.8736264,102.1140686,104.6244625,103.1909217,105.2021837,104.4221215,105.248821,103.7505987,105.7623228,106.7951354,103.3483502
01/05/2019,103.25,103.1253191,103.3062825,102.9299343,102.2635686,104.6661963,103.1663428,103.6366904,104.6451991,104.5620495,104.712741,102.9125106,102.6658231,103.4890884
15/05/2019,103.216,103.2991774,103.565695,103.0114202,102.3834312,104.6937145,103.2245697,102.9579385,103.4738185,101.7266404,104.8930405,102.5875005,102.1811457,103.5372657
01/06/2019,103.225,103.4694924,103.6717601,103.2511053,102.5103744,104.7143828,103.6116958,102.4689125,103.0208212,100.3215421,105.2134289,102.0726035,101.4051526,103.6326234
15/06/2019,103.373,103.5816311,103.6781317,103.4774401,102.6520418,104.7593492,103.9522953,102.7289086,104.7248761,102.7068341,106.3641192,101.2956643,100.275131,103.6809369
01/07/2019,103.654,103.7553053,103.7545469,103.7561241,102.735366,104.8581775,104.4446309,103.3418557,105.9323198,104.4570213,107.1306957,101.4817213,100.4765573,103.8310716
15/07/2019,103.72,103.8335051,103.9071181,103.7540256,102.8808205,104.9313216,104.2938617,103.3702042,105.9669048,104.375495,107.2595972,101.5055914,100.3295013,104.254444
01/08/2019,103.642,103.9514826,104.0635477,103.8304866,102.9899836,105.9472644,104.1440143,102.6847154,104.4444821,102.8203632,105.7637438,101.4210798,100.097061,104.5156834
15/08/2019,103.697,104.0592888,104.228995,103.8760582,103.0707632,106.3598067,104.0809805,102.5784069,104.2843444,103.3040105,105.0806636,101.3534245,99.96043122,104.6092406
01/09/2019,103.877,104.2538037,104.4529223,104.0388167,103.1840879,108.3945445,103.8960235,102.7117279,104.3029923,103.330141,105.0932334,101.5690887,100.2400446,104.6754376
15/09/2019,104.007,104.3768226,104.6408825,104.0917191,103.299051,108.4020906,103.9025298,102.8658839,104.3745318,103.4482996,105.1269044,101.7825692,100.4697586,104.8509758
01/10/2019,104.42,104.5109302,104.7697562,104.2314776,103.390619,108.4020906,104.1149789,104.1382729,104.3020495,103.6209314,104.8553175,104.0206699,103.5705203,105.0727957
15/10/2019,104.587,104.6331258,104.8601156,104.3880466,103.4992182,108.4020906,104.3475618,104.4439953,104.6023097,104.0045231,105.087888,104.3303146,103.7590473,105.6655264
01/11/2019,105.299,104.7982921,104.9754496,104.6070165,103.5665048,108.4020906,104.7490385,106.8471368,106.148831,106.3774928,105.9630904,107.3485692,108.0069066,105.8098498
15/11/2019,105.393,104.8090243,104.9049029,104.7055049,103.6713256,108.4020906,104.8624596,107.1994161,106.608627,107.1910726,106.1355099,107.6236441,108.4137938,105.7768424
01/12/2019,105.763,105.1910068,105.1693141,105.2144283,103.8279502,108.4020906,105.7953442,107.5294052,106.9288399,107.7038531,106.2993014,107.9606531,108.8540581,105.8725148
15/12/2019,106.105,105.276582,105.2633756,105.2908409,103.8864045,108.4020906,105.9039432,108.6637713,109.6090873,113.0336211,106.8273596,107.9849683,108.8287097,106.0129079
01/01/2020,106.388,105.4906627,105.8079787,105.1480588,104.0395411,108.6203697,105.4189651,109.161049,110.3253161,115.5258808,106.1009295,108.3250237,108.7880437,107.2428161
15/01/2020,106.506,105.6635348,106.0160714,105.2829036,104.2076656,109.0583367,105.4603198,109.1098645,110.1750527,115.4543529,105.8867097,108.3449849,108.7041471,107.505522
01/02/2020,106.636,105.8919391,106.2723977,105.4811607,104.3629344,109.2975813,105.6887095,108.9359363,110.327059,114.9804203,106.5471623,107.9370128,108.0467508,107.6805243
15/02/2020,107.141,106.0309216,106.3881383,105.6452373,104.4873048,109.3982272,105.9018412,110.5723792,114.0179946,122.6433957,107.0116345,108.0981862,108.2034987,107.8520412
01/03/2020,107.254,106.1960163,106.593328,105.7670418,104.6510277,109.3982272,106.0114109,110.5234098,113.9216101,121.6620743,107.6340788,108.0832642,108.1152805,108.008433
15/03/2020,106.422,106.3488906,106.8187531,105.8415834,104.791194,109.3982272,106.0424616,106.6495467,113.3386536,117.772605,109.7369822,101.8462999,99.10887645,108.2444266
01/04/2020,105.655,106.562215,107.2460543,105.8238787,104.9476045,109.3982272,105.864217,102.852273,112.4522877,113.5611624,111.5515557,95.95879081,90.696878,108.2573574
15/04/2020,105.854,106.745639,107.5191818,105.9104505,104.9976527,109.3982272,106.0018261,103.1000149,113.0088382,116.009856,110.57113,95.9847866,90.73214268,108.2616892
01/05/2020,106.167,107.0044889,107.9016656,106.0358137,105.0362685,109.3982272,106.2315928,103.5775196,115.7557995,124.6163814,108.5584035,94.8326626,88.88128749,108.7426961
15/05/2020,106.158,106.9402912,107.8611071,105.9460928,105.0792039,109.3982272,106.0035854,103.7409843,112.7334003,118.4449124,108.0939741,97.28380048,92.73867379,107.9070368
01/06/2020,106.495,107.2556949,108.3231679,106.103152,105.0998586,109.3982272,106.3164168,104.1424738,111.6944244,115.6544287,108.4777374,98.71964493,94.76229903,107.9690727
15/06/2020,106.991,107.4760976,108.7423,106.1089879,105.1642736,109.401932,106.2699356,105.4897628,112.0302275,114.0497921,110.3897476,100.7932515,97.71033253,107.9988982
01/07/2020,107.371,107.7418367,109.138992,106.2333381,105.2297102,109.4099456,106.4717271,106.2228193,111.7345001,112.8487148,110.8294303,102.2650469,99.75245488,108.1376794
15/07/2020,107.517,107.8401068,109.3085746,106.2546127,105.2736421,109.4280645,106.4732549,106.5192298,111.9163854,113.5912724,110.5558851,102.6436945,100.2258232,108.2949381
01/08/2020,107.777,108.0346183,109.5947257,106.3501816,105.347551,109.3965963,106.6149522,106.9817346,112.754948,116.136961,110.0077598,102.8361634,100.2205964,108.9494775
15/08/2020,107.956,108.2302894,109.8700514,106.4598501,105.4135864,109.5224634,106.7605278,107.1099917,112.8666305,117.0305855,109.4842756,102.9763222,100.3682856,109.0720356
01/09/2020,108.132,108.4089752,110.0470074,106.6404036,105.4690422,110.7414781,106.8361679,107.2750771,113.0556549,117.121177,109.7532563,103.1242178,100.4412381,109.3950941
15/09/2020,108.097,108.5384734,110.3376512,106.595914,105.5470449,110.7414781,106.6720243,106.7323872,112.6523682,116.0453624,109.89626,102.4814266,99.47879507,109.4994189
01/10/2020,108.686,108.6954781,110.4749254,106.7742215,105.5935583,110.6919933,107.0167724,108.657978,113.6633742,119.2638311,109.1141576,105.0637533,103.1765221,109.4747422
15/10/2020,108.862,108.7714175,110.5550875,106.8456018,105.6784537,110.6919933,107.0909358,109.1437182,115.3206801,122.0801047,109.8300411,104.7082274,102.6814762,109.4453135
01/11/2020,108.91,108.6552882,110.2287622,106.9564197,105.741024,110.6919933,107.2684316,109.6962683,114.2379162,118.0702873,111.1249047,106.4350474,105.1319837,109.4806729
15/11/2020,108.801,108.6283744,110.1244191,107.0131056,105.8332978,110.6919933,107.3049402,109.3356729,113.837193,115.7808107,112.2584042,106.1032666,104.6831188,109.4225505
01/12/2020,109.168,109.1948913,110.9771345,107.270616,105.9082175,110.6919933,107.7808718,109.083505,112.606529,111.0989017,113.8311655,106.5537272,105.3309193,109.4117724
15/12/2020,109.374,109.2785303,111.0729715,107.341085,105.9703953,110.6919933,107.8735745,109.6696712,112.5023038,109.8611447,114.6477011,107.6356428,106.8459123,109.4814644
